id,variant,ime_seta,tema,leto,tip_seta,figurice,st_kock,us_cena,eu_cena,us_ppp,eu_ppp,pakiranje,dostopnost,us_cas_izida,eu_cas_izida
8448,1,Super Street Sensation,Technic,1999,normal,,1437,130.0,,9.0,9.0,Box,Retail,,
8450,1,The Mission,Technic,1999,normal,,643,,,,,Box,Retail,,
8500,1,Torch,Technic,1999,normal,,33,6.0,,18.2,18.2,Box,Retail,,
8501,1,Ski,Technic,1999,normal,,34,6.0,,17.6,17.6,Box,Retail,,
8502,1,Turbo,Technic,1999,normal,,45,6.0,,13.3,13.3,Box,Retail,,
8503,1,Scuba,Technic,1999,normal,,39,6.0,,15.4,15.4,Box,Retail,,
8504,1,Jet,Technic,1999,normal,,44,6.0,,13.6,13.6,Box,Retail,,
8505,1,Amazon,Technic,1999,normal,,36,6.0,,16.7,16.7,Box,Retail,,
8506,1,Granite,Technic,1999,normal,,34,6.0,,17.6,17.6,Box,Retail,,
8507,1,Electro,Technic,1999,normal,,37,6.0,,16.2,16.2,Box,Retail,,
8508,1,Supplementary Discs,Technic,1999,normal,,,2.0,,40.0,40.0,Box,Retail,,
8520,1,Millennium Slizer,Technic,1999,normal,,135,20.0,,14.8,14.8,Box,Retail,,
9065,1,Brick Bulk Set,Education,1999,normal,,144,30.25,,21.0,21.0,,,,
9122,1,Vehicles,Duplo,1999,normal,2,86,69.0,,80.2,80.2,,,,
9301,1,Traffic Signs,Education,1999,normal,,172,25.25,,14.7,14.7,,,,
9533,1,Numbers Set,Education,1999,normal,,168,,,,,Box,,,
9633,1,Advanced Air Power Set,Education,1999,normal,,211,,,,,Plastic box,,,
9680,1,"Energy Work, Power Starter Set",Education,1999,normal,,,250.0,,,,,,,
9709,1,RCX Programmable LEGO Brick,Mindstorms,1999,normal,,,110.0,,1000.0,1000.0,,,,
9735,1,Robotics Discovery Set,Mindstorms,1999,normal,,390,150.0,,38.5,38.5,,,,
9738,1,RCX Remote Control Unit,Mindstorms,1999,normal,,,19.75,,1975.0,1975.0,,,,
9747,1,Robotics Invention System,Mindstorms,1999,normal,,726,200.0,,27.5,27.5,,,,
9748,1,Droid Developer Kit,Mindstorms,1999,normal,,657,100.0,,15.2,15.2,,,,
9755,1,Temperature Sensor,Mindstorms,1999,normal,,,24.0,,2400.0,2400.0,Polybag,LEGO exclusive,,
9756,1,Rotation Sensor,Mindstorms,1999,normal,,,15.0,,1500.0,1500.0,,,,
9757,1,Touch Sensor,Mindstorms,1999,normal,,,11.0,,550.0,550.0,,,,
9758,1,Light Sensor,Mindstorms,1999,normal,,,19.75,,1975.0,1975.0,,,,
9805,1,Duplo Play Wall,Education,1999,normal,,,159.75,,3993.8,3993.8,,,,
9912,1,Solar Cell,Education,1999,normal,,,35.0,,3500.0,3500.0,,,,
9916,1,Capacitor,Education,1999,normal,,,15.0,,1500.0,1500.0,,,,
4127417,1,Super Value Pack,Assorted,1999,extended,,,,,,,Shrink-wrapped,Retail - limited,,
BAUMIT,1,BAU MIT!,Promotional,1999,other,,,,,,,Blister pack,Promotional,,
ISBN0751362026,1,LEGO Modellers: Animals,Books,1999,book,,,,,,,,,,
ISBN0751362034,1,LEGO Modellers: Fabulous Figures,Books,1999,book,,,,,,,,,,
ISBN078944691X,1,The Ultimate LEGO Book,Books,1999,book,,,,,,,,,,
1086,1,Bulk Bucket,Duplo,2000,normal,,48,,,,,Bucket,Retail,,
1177,1,Santa's Truck,Town,2000,normal,1,27,,,,,Polybag,Promotional,,
1196,1,Telekom Race Cyclist,Town,2000,normal,1,7,,,,,Box,Promotional,,
1197,1,Telekom Race Cyclist and Television Motorbike,Town,2000,normal,3,26,,,,,Box,Promotional,,
1198,1,Telekom Race Cyclists and Service Crew,Town,2000,normal,3,81,,,,,Box,Promotional,,
1199,1,Telekom Race Cyclists and Winners' Podium,Town,2000,normal,8,129,,,,,Box,Promotional,,
1261,1,Tea With Bumble Bee,Duplo,2000,normal,2,10,5.0,,50.0,50.0,,Promotional (Airline),,
1263,1,Easter Bunny,Seasonal,2000,normal,,27,3.0,,11.1,11.1,Polybag,Promotional,,
1264,1,Easter Chicks,Seasonal,2000,normal,,26,,,,,Polybag,Promotional,,
1272,1,Blue Racer,Town,2000,normal,1,23,3.95,,17.2,17.2,Box,Promotional,,
1273,1,Red Four Wheel Driver,Town,2000,normal,1,20,,,,,Box,Promotional,,
1278,1,Jones and Baby Tyranno,Adventurers,2000,normal,1,,,,,,Polybag,Promotional,,
1279,1,Cunningham's Dinofinder,Adventurers,2000,normal,1,,,,,,Box,Promotional,,
1280,1,Dr. Kilroy's Microcopter,Adventurers,2000,normal,1,,,,,,Polybag,Retail - limited,,
1281,1,Mike's Dinohunter,Adventurers,2000,normal,1,,,,,,Box,Promotional,,
1282,1,Blue Racer,Town,2000,normal,1,23,,,,,Polybag,Promotional,,
1283,1,Red Four Wheel Driver,Town,2000,normal,1,20,,,,,Polybag,Promotional,,
1284,1,Green Buggy,Town,2000,normal,1,23,,,,,Polybag,Promotional,,
1285,1,Yellow Tiger,Town,2000,normal,1,23,,,,,Polybag,Promotional,,
1286,1,King Leo's Spear Cart,Castle,2000,normal,1,22,,,,,Polybag,Promotional,,
1287,1,Richard's Arrowseat,Castle,2000,normal,1,15,,,,,Polybag,Promotional,,
1288,1,Bull's Fire Attacker,Castle,2000,normal,1,24,,,,,Polybag,Promotional,,
1289,1,Weezil's Stone Bomber,Castle,2000,normal,1,22,,,,,Polybag,Promotional,,
1290,1,Lava Buggy,Technic,2000,normal,,35,,,,,Polybag,Promotional,,
1291,1,Power Bike,Technic,2000,normal,,32,,,,,Polybag,Promotional,,
1292,1,Frost Flyer,Technic,2000,normal,,33,,,,,Polybag,Promotional,,
1293,1,Swamp Craft,Technic,2000,normal,,25,,,,,Polybag,Promotional,,
1294,1,Fire Helicopter,Town,2000,normal,1,31,,,,,Polybag,Promotional,,
1295,1,Water Rider,Town,2000,normal,1,30,,,,,Polybag,Promotional,,
1296,1,Land Scooper,Town,2000,normal,1,30,,,,,Polybag,Promotional,,
1297,1,Speed Patroller,Town,2000,normal,1,34,,,,,Polybag,Promotional,,
1349,1,Steven Spielberg Moviemaker Set,Studios,2000,normal,7,442,180.0,,40.7,40.7,Box,Retail,,
1450,1,DUPLO Bucket,Duplo,2000,normal,,50,,,,,,,,
1515,1,Classic Pen Series 1,Gear,2000,gear,,,,,,,,,,
1516,2,Decoder Pen Series 1,Gear,2000,gear,,,,,,,,,,
1517,2,Hieroglyph Pen Series 1,Gear,2000,gear,,,,,,,,,,
1518,2,Race Pen Series 1,Gear,2000,gear,,,,,,,,,,
1519,1,Sport Pen Series 1,Gear,2000,gear,,,,,,,,,,
1520,2,Adventure Pen Series 1,Gear,2000,gear,,,,,,,,,,
1522,1,Soccer Pen Series 2,Gear,2000,gear,,,,,,,,,,
1523,1,Arctic Pen Series 2,Gear,2000,gear,,,,,,,,,,
1524,1,Dino Island Pen Series 2,Gear,2000,gear,1,,,,,,,,,
1525,2,World Pen Series 2,Gear,2000,gear,,,,,,,,,,
2027,1,Pen Pack Alpha,Gear,2000,gear,,,,,,,,,,
2028,1,Pen Pack Classic,Gear,2000,gear,,,3.0,,,,,,,
2029,1,Pen Pack Dream Star,Gear,2000,gear,,,6.0,,,,,,,
2030,2,Pen Pack Safari,Gear,2000,gear,,,,,,,,,,
2077,1,My Bumble Bee,Baby,2000,normal,,,10.0,,83.3,83.3,,,,
2155,1,Water-Plane,Basic,2000,normal,,18,,,,,Polybag,Promotional,,
2156,1,Racer,Basic,2000,normal,,17,,,,,Polybag,Promotional,,
2157,1,Speed Boat,Basic,2000,normal,,16,,,,,Polybag,Promotional,,
2158,1,Copter,Basic,2000,normal,,10,,,,,Polybag,,,
2225,1,Heavy Loader,Duplo,2000,normal,,70,,,,,,,,
2250,1,Advent Calendar,Basic,2000,normal,,240,20.0,,8.3,8.3,Box,Retail - limited,,
2297,1,Cute Building Animals,Duplo,2000,normal,,11,7.0,,63.6,63.6,,,,
2332,1,DUPLO Bucket (XL) - Elephants,Duplo,2000,normal,2,88,,,,,,,,
2400,1,Cute Building Vehicles,Duplo,2000,normal,1,31,15.0,,48.4,48.4,,,,
2468,1,My First Rattle,Baby,2000,normal,,,,,,,,,,
2477,1,Basic Building Set,Duplo,2000,normal,,30,6.0,,20.0,20.0,,,,
2503,1,Musical Apple,Baby,2000,normal,,,10.0,,500.0,500.0,,,,
2514,1,Activity Friends,Baby,2000,normal,,,13.0,,144.4,144.4,,,,
2517,1,My Rattle Friends,Baby,2000,normal,,,6.0,,200.0,200.0,,,,
2522,1,Play Book,Baby,2000,normal,1,,10.0,,500.0,500.0,,,,
2524,1,My Racing Bugs,Baby,2000,normal,,,10.0,,250.0,250.0,,,,
2526,1,Tim & Tom's Adventure,Baby,2000,normal,1,,8.0,,800.0,800.0,,,,
2587,1,Play Train,Baby,2000,normal,1,,6.0,,100.0,100.0,,,,
2589,1,Timmy on Tour Stack 'n' Learn,Baby,2000,normal,1,,6.0,,66.7,66.7,,,,
2591,1,Happy Explorers Stack 'n' Learn,Baby,2000,normal,2,,13.0,,76.5,76.5,,,,
2592,1,Baby Mickey & Baby Minnie,Baby,2000,normal,2,,20.0,,111.1,111.1,,,,
2593,1,Baby Mickey,Baby,2000,normal,1,,10.0,,125.0,125.0,,,,
2594,1,Baby Mickey & Baby Minnie Playground,Baby,2000,normal,2,,15.0,,166.7,166.7,,,,
2707,1,Glider,Basic,2000,normal,,,,,,,Polybag,,,
2708,1,Aircraft,Basic,2000,normal,,,,,,,Polybag,,,
2709,1,Snowmobile,Basic,2000,normal,,8,,,,,Polybag,,,
2710,1,Helicopter,Basic,2000,normal,,,,,,,Polybag,,,
2722,1,Ship,Basic,2000,normal,,,,,,,Polybag,,,
2751,1,Egg Fun,Duplo,2000,normal,,,4.0,,,,,,,
2797,1,Happy Bucket,Duplo,2000,normal,1,49,,,,,Bucket,Retail,,
2799,1,XL Fun-time Bucket,Duplo,2000,normal,1,90,,,,,Bucket,Retail,,
2825,1,The Meadowsweets,Duplo,2000,normal,2,15,10.0,,66.7,66.7,Box,,,
2827,1,"Read, Listen and Play Box",Duplo,2000,normal,5,38,25.0,,65.8,65.8,,,,
2904,1,Motorbike,Action Wheelers,2000,normal,1,11,10.0,,90.9,90.9,,,,
2909,1,Helicopter,Action Wheelers,2000,normal,1,18,15.0,,83.3,83.3,,,,
2912,1,Radical Racer,Action Wheelers,2000,normal,1,,20.0,,125.0,125.0,,,,
2913,1,Construction,Action Wheelers,2000,normal,2,29,30.0,,103.4,103.4,,,,
2914,1,Rescue Base,Action Wheelers,2000,normal,3,44,50.0,,113.6,113.6,,,,
2916,1,MyBot,Action Wheelers,2000,normal,1,31,50.0,,161.3,161.3,,,,
2931,1,Push Locomotive,Duplo,2000,normal,1,10,15.0,,150.0,150.0,,,,
2932,1,Train Starter Set with Motor,Duplo,2000,normal,3,29,50.0,,172.4,172.4,,,,
2933,1,Deluxe Train Set with Motor,Duplo,2000,normal,3,75,100.0,,133.3,133.3,,,,
2936,1,Train Station,Duplo,2000,normal,3,40,30.0,,75.0,75.0,,,,
2937,1,Supplementary Wagon,Duplo,2000,normal,1,9,9.0,,100.0,100.0,,,,
2938,1,Train Tunnel,Duplo,2000,normal,1,14,15.0,,107.1,107.1,,,,
2942,1,Play House,Duplo,2000,normal,4,73,70.0,,95.9,95.9,,,,
2967,1,Special Tubes,Duplo,2000,normal,1,37,15.0,,40.5,40.5,,,,
2968,1,Animal Safari,Duplo,2000,normal,1,48,20.0,,41.7,41.7,,,,
2989,1,Pooh's Honeypot,Duplo,2000,normal,2,44,20.0,,45.5,45.5,,,,
2990,1,Tigger's Tree-House,Duplo,2000,normal,2,33,20.0,,60.6,60.6,,,,
3048,1,Medium Idea Bucket,Duplo,2000,normal,1,49,,,,,Bucket,Retail - limited,,
3049,1,XL Idea Bucket,Duplo,2000,normal,1,78,15.0,,19.2,19.2,Bucket,Retail - limited,,
3057,1,Create 'N' Race,Books,2000,book,,,20.0,,,,Box,LEGO exclusive,,
3058,1,Busy City,Books,2000,book,,,20.0,,,,Box,LEGO exclusive,,
3059,1,Mars Mission,Books,2000,book,1,,20.0,,,,Box,LEGO exclusive,,
3099,1,Duplo Storage Chest,Duplo,2000,normal,,142,20.0,,14.1,14.1,,,,
3148,1,Carla's Winter Camp,Scala,2000,normal,1,167,38.0,,22.8,22.8,,,,
3149,1,Happy Home,Scala,2000,normal,3,265,100.0,,37.7,37.7,,,,
3150,1,Puppy Playground,Scala,2000,normal,,35,8.0,,22.9,22.9,,,,
3151,1,Emma on the Move,Scala,2000,normal,1,65,15.0,,23.1,23.1,,,,
3152,1,Playroom for the Baby Thomas,Scala,2000,normal,1,81,15.0,,18.5,18.5,,,,
3155,1,Olivia in Smooth Dress,Scala,2000,normal,1,,9.0,,150.0,150.0,,,,
3156,1,Hot Wear for Woman,Scala,2000,normal,,,5.0,,166.7,166.7,,,,
3157,1,Cool Wear for Girls,Scala,2000,normal,,,5.0,,250.0,250.0,,,,
3158,1,Christian in Tough Wear,Scala,2000,normal,1,,9.0,,128.6,128.6,,,,
3159,1,Celebration,Scala,2000,normal,,41,5.0,,12.2,12.2,,,,
3336,1,Half-Tub Green,Duplo,2000,normal,,90,,,,,,,,
3340,1,"Emperor Palpatine, Darth Maul and Darth Vader Minifig Pack - Star Wars #1",Star Wars,2000,normal,3,32,5.0,,15.6,15.6,Box,LEGO exclusive,,
3341,1,"Luke Skywalker, Han Solo and Boba Fett Minifig Pack - Star Wars #2",Star Wars,2000,normal,3,22,5.0,,22.7,22.7,Box,LEGO exclusive,,
3342,1,Chewbacca and 2 Biker Scouts Minifig Pack - Star Wars #3,Star Wars,2000,normal,3,22,5.0,,22.7,22.7,Box,LEGO exclusive,,
3343,1,2 Battle Droids and Command Officer Minifig Pack - Star Wars #4,Star Wars,2000,normal,3,30,5.0,,16.7,16.7,Box,LEGO exclusive,,
3344,1,One Minifig Pack - Ninja #1,Castle,2000,normal,1,9,,,,,Box,LEGO exclusive,,
3345,1,Three Minifig Pack - Ninja #2,Castle,2000,normal,3,21,,,,,Box,LEGO exclusive,,
3346,1,Three Minifig Pack - Ninja #3,Castle,2000,normal,3,22,5.0,,22.7,22.7,Box,LEGO exclusive,,
3347,1,One Minifig Pack - Rock Raiders #1,Rock Raiders,2000,normal,1,8,,,,,Box,LEGO exclusive,,
3348,1,Three Minifig Pack - Rock Raiders #2,Rock Raiders,2000,normal,3,23,,,,,Box,LEGO exclusive,,
3349,1,Three Minifig Pack - Rock Raiders #3,Rock Raiders,2000,normal,3,26,,,,,Box,LEGO exclusive,,
3350,1,Three Minifig Pack - City #1,Town,2000,normal,3,24,5.0,,20.8,20.8,Box,LEGO exclusive,,
3351,1,Three Minifig Pack - City #2,Town,2000,normal,3,21,5.0,,23.8,23.8,Box,LEGO exclusive,,
3401,1,Shoot 'n' Score,Sports,2000,normal,2,,6.0,,27.3,27.3,Box,Retail,,
3401,2,Shoot 'n' Score (Zidane Edition),Sports,2000,normal,2,,,,,,Box,Retail,,
3402,1,Stand with Lights,Sports,2000,normal,2,62,10.0,,16.1,16.1,Box,Retail,,
3403,1,Fans' Grandstand with Scoreboard,Sports,2000,normal,3,81,15.0,,18.5,18.5,Box,Retail,,
3404,1,Black Team Transport,Sports,2000,normal,6,,20.0,,15.7,15.7,Box,Retail,,
3405,1,Blue Team Bus,Sports,2000,normal,6,131,20.0,,15.3,15.3,Box,Retail,,
3406,1,Americas Team Bus,Sports,2000,normal,6,133,20.0,,15.0,15.0,Box,Retail,,
3406,2,French Team Bus,Sports,2000,normal,,,,,,,Box,Retail - limited,,
3407,1,Red Team Transport,Sports,2000,normal,6,133,20.0,,15.0,15.0,Box,Retail,,
3408,1,Super Sports Coverage,Sports,2000,normal,5,222,30.0,,13.5,13.5,Box,Retail,,
3409,1,Championship Challenge,Sports,2000,normal,12,294,50.0,,17.0,17.0,Box,Retail,,
3410,1,Field Expander,Sports,2000,normal,4,49,15.0,,30.6,30.6,Box,Retail,,
3411,1,Americas Team Bus,Sports,2000,collection,6,131,20.0,,15.3,15.3,Box,Retail,,
3412,1,Point Shooting,Sports,2000,normal,1,24,5.0,,20.8,20.8,Box,Retail,,
3413,1,Goalkeeper,Sports,2000,normal,1,27,5.0,,18.5,18.5,Box,Retail,,
3414,1,Precision Shooting,Sports,2000,normal,1,24,5.0,,20.8,20.8,Box,Retail,,
3439,1,Spy Runner,Town,2000,normal,2,107,10.0,,9.3,9.3,Box,LEGO exclusive,,
3443,1,LEGO Mosaic,Basic,2000,normal,,2427,30.0,,1.2,1.2,,,,
3444,1,2x4 Ridge Roof Tiles Steep Sloped Black,Bulk Bricks,2000,normal,,25,5.0,,20.0,20.0,Polybag,LEGO exclusive,,
3445,1,2x4 Ridge Roof Tiles Steep Sloped Red,Bulk Bricks,2000,normal,,25,5.0,,20.0,20.0,Polybag,LEGO exclusive,,
3446,1,2x2 Window White,Bulk Bricks,2000,normal,,,8.0,,32.0,32.0,Polybag,LEGO exclusive,,
3447,1,1x3x4 Wall Element Transparent Blue,Bulk Bricks,2000,normal,,25,8.0,,32.0,32.0,Polybag,LEGO exclusive,,
3448,1,1x4x5 Black Window Frames with Clear Panes,Bulk Bricks,2000,normal,,,9.0,,45.0,45.0,Polybag,LEGO exclusive,,
3449,1,1x4x6 Black Door and Frames with Transparent Blue Panes,Bulk Bricks,2000,normal,,10,10.0,,100.0,100.0,Polybag,LEGO exclusive,,
3450,1,Statue of Liberty,Creator Expert,2000,normal,,2882,199.0,,6.9,6.9,Box,LEGO exclusive,,
3453,1,2x2 Black Bricks,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3454,1,2x2 Light Grey Bricks,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3455,1,2x2 White Bricks,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3456,1,2x2 Dark Green Bricks,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3457,1,2x2 Red Bricks,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3458,1,2x4 Black Bricks,Bulk Bricks,2000,normal,,50,6.99,,14.0,14.0,Polybag,LEGO exclusive,Oct 07,
3459,1,2x4 Light Grey Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3460,1,2x4 White Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3461,1,2x4 Dark Green Bricks,Bulk Bricks,2000,normal,,50,6.99,,14.0,14.0,Polybag,LEGO exclusive,Dec 07,
3462,1,2x4 Red Bricks,Bulk Bricks,2000,normal,,50,6.99,,14.0,14.0,Polybag,LEGO exclusive,Oct 07,
3463,1,2x8 Black Bricks,Bulk Bricks,2000,normal,,25,9.0,,36.0,36.0,Polybag,LEGO exclusive,,
3464,1,2x8 Light Grey Bricks,Bulk Bricks,2000,normal,,25,9.0,,36.0,36.0,Polybag,LEGO exclusive,,
3465,1,2x8 White Bricks,Bulk Bricks,2000,normal,,25,9.0,,36.0,36.0,Polybag,LEGO exclusive,,
3466,1,2x8 Dark Green Bricks,Bulk Bricks,2000,normal,,25,9.0,,36.0,36.0,Polybag,LEGO exclusive,,
3467,1,2x8 Red Bricks,Bulk Bricks,2000,normal,,25,9.0,,36.0,36.0,Polybag,LEGO exclusive,,
3468,1,1x4 Black Bricks,Bulk Bricks,2000,normal,,50,6.0,,12.0,12.0,Polybag,LEGO exclusive,,
3469,1,1x4 Light Grey Bricks,Bulk Bricks,2000,normal,,50,6.0,,12.0,12.0,Polybag,LEGO exclusive,,
3470,1,1x4 White Bricks,Bulk Bricks,2000,normal,,50,5.99,,12.0,12.0,Polybag,LEGO exclusive,Oct 07,
3471,1,1x4 Dark Green Bricks,Bulk Bricks,2000,normal,,50,6.0,,12.0,12.0,Polybag,LEGO exclusive,,
3472,1,1x4 Red Bricks,Bulk Bricks,2000,normal,,50,6.0,,12.0,12.0,Polybag,LEGO exclusive,,
3473,1,1x6 Black Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3474,1,1x6 Light Grey Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3475,1,1x6 White Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3476,1,1x6 Dark Green Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3477,1,1x6 Red Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3478,1,1x8 Black Bricks,Bulk Bricks,2000,normal,,25,6.0,,24.0,24.0,Polybag,LEGO exclusive,,
3479,1,1x8 Light Grey Bricks,Bulk Bricks,2000,normal,,25,6.0,,24.0,24.0,Polybag,LEGO exclusive,,
3480,1,1x8 White Bricks,Bulk Bricks,2000,normal,,25,6.0,,24.0,24.0,Polybag,LEGO exclusive,,
3481,1,1x8 Dark Green Bricks,Bulk Bricks,2000,normal,,25,6.0,,24.0,24.0,Polybag,LEGO exclusive,,
3482,1,1x8 Red Bricks,Bulk Bricks,2000,normal,,25,6.0,,24.0,24.0,Polybag,LEGO exclusive,,
3483,1,2x4 Black Plates,Bulk Bricks,2000,normal,,100,9.0,,9.0,9.0,Polybag,LEGO exclusive,,
3484,1,2x4 White Plates,Bulk Bricks,2000,normal,,100,9.0,,9.0,9.0,Polybag,LEGO exclusive,,
3485,1,2x4 Red Plates,Bulk Bricks,2000,normal,,100,8.99,,9.0,9.0,Polybag,LEGO exclusive,Nov 07,
3486,1,1x6 Black Plates,Bulk Bricks,2000,normal,,50,5.0,,10.0,10.0,Polybag,LEGO exclusive,,
3487,1,1x6 White Plates,Bulk Bricks,2000,normal,,50,5.0,,10.0,10.0,Polybag,LEGO exclusive,,
3488,1,1x6 Red Plates,Bulk Bricks,2000,normal,,50,5.0,,10.0,10.0,Polybag,LEGO exclusive,,
3489,1,2x8 Black Plates,Bulk Bricks,2000,normal,,25,4.99,,20.0,20.0,Polybag,LEGO exclusive,Oct 07,
3490,1,2x8 White Plates,Bulk Bricks,2000,normal,,25,5.0,,20.0,20.0,Polybag,LEGO exclusive,,
3491,1,2x8 Red Plates,Bulk Bricks,2000,normal,,25,5.0,,20.0,20.0,Polybag,LEGO exclusive,,
3492,1,2x2 Black Smooth Tiles,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3493,1,2x2 White Smooth Tiles,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3494,1,2x2 Red Smooth Tiles,Bulk Bricks,2000,normal,,100,7.0,,7.0,7.0,Polybag,LEGO exclusive,,
3495,1,2x2 Roof Tiles Steep Sloped Black,Bulk Bricks,2000,normal,,100,8.0,,8.0,8.0,Polybag,LEGO exclusive,,
3496,1,2x2 Roof Tiles Steep Sloped Red,Bulk Bricks,2000,normal,,100,8.0,,8.0,8.0,Polybag,LEGO exclusive,,
3497,1,2x4 Roof Tiles Steep Sloped Black,Bulk Bricks,2000,normal,,50,8.0,,16.0,16.0,Polybag,LEGO exclusive,,
3498,1,2x4 Roof Tiles Steep Sloped Red,Bulk Bricks,2000,normal,,50,8.0,,16.0,16.0,Polybag,LEGO exclusive,,
3499,1,Small Spruce Tree,Bulk Bricks,2000,normal,,25,8.0,,32.0,32.0,Polybag,LEGO exclusive,,
3723,1,LEGO Mini-Figure,Creator Expert,2000,normal,,1849,149.0,,8.1,8.1,Box,LEGO exclusive,,
3725,1,1x2 Light Grey Bricks,Bulk Bricks,2000,normal,,100,6.0,,6.0,6.0,Polybag,LEGO exclusive,,
3726,1,1x2 Dark Grey Bricks,Bulk Bricks,2000,normal,,100,6.0,,6.0,6.0,Polybag,LEGO exclusive,,
3727,1,1x2 Tan Bricks,Bulk Bricks,2000,normal,,100,6.0,,6.0,6.0,Polybag,LEGO exclusive,,
3729,1,2x4 Dark Grey Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3730,1,2x4 Tan Bricks,Bulk Bricks,2000,normal,,50,7.0,,14.0,14.0,Polybag,LEGO exclusive,,
3731,1,Pumpkin Pack,Bulk Bricks,2000,normal,,87,9.99,,11.5,11.5,Polybag,LEGO exclusive,Oct 07,
3732,1,Castle Expander Pack,Bulk Bricks,2000,normal,,24,4.99,,20.8,20.8,Polybag,LEGO exclusive,Oct 07,
3733,1,Grey Train Windows with Panes,Bulk Bricks,2000,normal,,20,6.0,,30.0,30.0,Polybag,LEGO exclusive,,
3734,1,Blue Train Windows with Panes,Bulk Bricks,2000,normal,,20,5.99,,30.0,30.0,Polybag,LEGO exclusive,Oct 07,
3735,1,Grey Train Doors with Panes,Bulk Bricks,2000,normal,,20,7.0,,35.0,35.0,Polybag,LEGO exclusive,,
3736,1,Blue Train Doors with Panes,Bulk Bricks,2000,normal,,20,7.0,,35.0,35.0,Polybag,LEGO exclusive,,
3737,1,Train Accessories,Bulk Bricks,2000,normal,,15,15.0,,100.0,100.0,Polybag,LEGO exclusive,,
3738,1,Spruce Tree Large 2 1/2,Bulk Bricks,2000,normal,,10,7.0,,70.0,70.0,Polybag,LEGO exclusive,,
3801,1,Ultimate Accessory Set,Mindstorms,2000,normal,,45,50.0,,111.1,111.1,Box,Retail - limited,,
3900,1,Bracelet,Scala,2000,normal,,20,,,,,Polybag,,,
3911,1,Astronaut Key Chain,Gear,2000,gear,,,3.0,,,,,,,
3912,1,Ninja Key Chain,Gear,2000,gear,,,2.99,,,,,,,
3913,1,Darth Vader,Gear,2000,gear,,,4.99,,,,,,Oct 07,Oct 07
3914,1,Luke Skywalker,Gear,2000,gear,,,4.0,,,,,,,
3915,1,Race Car Driver Key Chain,Gear,2000,gear,,,3.0,,,,,,,
3916,1,Rock Raider Key Chain,Gear,2000,gear,,,3.0,,,,,,,
3922,1,Darth Maul,Gear,2000,gear,,,4.0,,,,,,,
3923,1,King Leo Key Chain,Gear,2000,gear,,,3.0,,,,,,,
3952,1,Police Officer Key Chain,Gear,2000,gear,,,3.0,,,,,,,Oct 07
3953,1,Santa Key Chain,Gear,2000,gear,,,3.0,,,,,,,
3961,1,Johnny Thunder Key Chain,Gear,2000,gear,,,3.0,,,,,,,
4006,1,Brick Tricks: Cool Cars,Books,2000,book,,,8.0,,,,,,,
4007,1,Brick Tricks: Fantastic Fliers,Books,2000,book,,,8.0,,,,,,,
4122,1,"Basic Building Set, 4+",Basic,2000,normal,,201,,,,,Bucket,Retail - limited,,
4164,1,Mickey's Fire Engine,Mickey Mouse,2000,normal,1,26,10.0,,38.5,38.5,Box,Retail,,
4165,1,Minnie's Birthday Party,Mickey Mouse,2000,normal,2,82,17.0,,20.7,20.7,Box,Retail,,
4166,1,Mickey's Car Garage,Mickey Mouse,2000,normal,1,88,20.0,,22.7,22.7,Box,Retail,,
4167,1,Mickey's Mansion,Mickey Mouse,2000,normal,2,119,40.0,,33.6,33.6,Box,Retail,,
4178,1,Mickey's Fishing Adventure,Mickey Mouse,2000,normal,2,104,24.0,,23.1,23.1,Bucket,Retail,,
4249,1,Suitcase Set,Basic,2000,normal,1,256,,,,,,,,
4287,1,Medium Bucket,Duplo,2000,normal,,,,,,,Bucket,Unknown,,
4366,1,Time Cruiser Watch,Gear,2000,gear,,,40.0,,,,,,,
4367,1,Star Pilot Watch,Gear,2000,gear,,,45.0,,,,,,,
4368,1,Team Spirit Watch,Gear,2000,gear,,,50.0,,,,,,,
